index,vel,pos,tau
106,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00189,0.00385,0.0112,-0.0148,0.0122]
107,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01386,0.00063,0.0033,0.0112,-0.0148,0.0124]
108,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00063,0.0033,0.0116,-0.0148,0.0122]
109,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,2.15716e-06][0.01701,0.00189,0.0033,0.011,-0.0152,0.012]
110,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.0189,0.00252,0.00385,0.0114,-0.0148,0.0124]
111,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,4.79369e-07,9.58738e-07,2.15716e-06][0.01701,0.00126,0.00385,0.0108,-0.015,0.0126]
112,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01638,0,0.0033,0.011,-0.0146,0.0124]
113,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,4.79369e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.0033,0.0116,-0.0146,0.0124]
114,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01512,0.00378,0.0033,0.0106,-0.0148,0.0124]
115,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01638,0.00189,0.00385,0.0114,-0.015,0.0124]
116,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.0189,-0.00063,0.00385,0.0112,-0.0148,0.0122]
117,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00126,0.0033,0.0112,-0.0146,0.0124]
118,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,4.79369e-07,1.19842e-06,2.15716e-06][0.01575,0.00063,0.0022,0.0114,-0.0146,0.0124]
119,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,1.19842e-06,2.15716e-06][0.01638,0.00378,0.00385,0.0114,-0.0148,0.0124]
120,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01701,0.00126,0.0033,0.0112,-0.015,0.0124]
121,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01512,0.00126,0.0033,0.011,-0.0148,0.0122]
122,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01827,0,0.0033,0.011,-0.0146,0.012]
123,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,1.19842e-06,1.91748e-06][0.01701,0.00315,0.00385,0.0116,-0.0148,0.0126]
124,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,3.99474e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01638,0.00126,0.0033,0.0114,-0.0146,0.0122]
125,[0,-0,-0,0,-0,0][1.39816e-06,-9.98685e-07,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01701,0.00315,0.00385,0.011,-0.015,0.0122]
126,[0,-0,-0,0,-0,0][1.39816e-06,-9.98685e-07,3.99474e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01638,0.00126,0.0033,0.0112,-0.0148,0.0124]
127,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01638,-0.00063,0.0033,0.0112,-0.0148,0.012]
128,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01638,0.00189,0.0033,0.0116,-0.0148,0.0122]
129,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01701,0.00126,0.0033,0.011,-0.0148,0.0124]
130,[0,-0,-0,0,-0,0][1.39816e-06,-9.98685e-07,5.99211e-07,4.79369e-07,9.58738e-07,2.15716e-06][0.01449,0.00315,0.0033,0.0114,-0.0148,0.0124]
131,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01764,-0.00063,0.0033,0.011,-0.0148,0.0124]
132,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00063,0.0033,0.0112,-0.0142,0.0122]
133,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01701,0.00126,0.0033,0.0118,-0.0148,0.0124]
134,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,1.19842e-06,1.91748e-06][0.01701,0.00189,0.0033,0.0112,-0.0148,0.0122]
135,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01638,0.00063,0.0033,0.0112,-0.0146,0.0122]
